dose,t,X,X_var,Y,Y_var,Z,Z_var
46.7,3.883883883883884,6.758483792065167,1.018548947568717,19.813065065119364,12.70547269597222,20.12844789863971,8.534989078877635
46.7,3.888888888888889,6.751520725614729,1.016234677270955,19.809799317622133,12.708427434155539,20.13866350688774,8.54501082420035
46.7,3.893893893893894,6.744547881603432,1.0143625613538496,19.80653639667169,12.711609216847833,20.14883474513624,8.554528810077631
46.7,3.898898898898899,6.737609750568115,1.012181872326472,19.803324678197335,12.715005776687054,20.159021330329875,8.564543656069977
46.7,3.903903903903904,6.7307413761391075,1.010006863302244,19.800008059466506,12.717696826217399,20.16924949998354,8.574794964681894
46.7,3.908908908908909,6.7238101675203055,1.0079405203417737,19.796742769254305,12.7207570699654,20.179412320935334,8.584788858053631
46.7,3.913913913913914,6.716914926622611,1.0058434340875484,19.793529178447752,12.723611065235854,20.189623810628344,8.594733235330054
46.7,3.918918918918919,6.710064766327056,1.003742837238302,19.79014484011085,12.726797038847488,20.199710670123174,8.604709702078413
46.7,3.923923923923924,6.703241506849177,1.0016392730194645,19.786807048118177,12.729868876556237,20.20990368297777,8.614065552427093
46.7,3.928928928928929,6.696471767600775,0.9995734851454042,19.78355861573665,12.733159622905685,20.22010563977695,8.623845624518749
46.7,3.933933933933934,6.6896060646041535,0.9975434536518717,19.780146742531194,12.735795230999015,20.230230530767695,8.633957299652277
46.7,3.938938938938939,6.682916175415443,0.9954797982573234,19.77676456582478,12.739125484579159,20.240325426281846,8.64364015671537
46.7,3.943943943943944,6.676127177846492,0.9934599495826935,19.773444139943027,12.742252494656851,20.2504208192153,8.653884960061154
46.7,3.948948948948949,6.669447596828526,0.9913813900859189,19.77001272715242,12.74505692164971,20.260497922692913,8.663694293117704
46.7,3.953953953953954,6.6627374359586655,0.9892542726792205,19.766659126557087,12.748150552275373,20.270623761950752,8.673216025005292
46.7,3.958958958958959,6.656080254493331,0.9872193980815791,19.763198334510236,12.751484042453876,20.28070423883141,8.68299462781193
46.7,3.963963963963964,6.649516902296495,0.985296732649574,19.75981211976661,12.754377849503868,20.29073171954445,8.692794915449081
46.7,3.968968968968969,6.64285313162597,0.9831261782579815,19.75636630651845,12.757522474927104,20.300803348109177,8.702694058492478
46.7,3.973973973973974,6.636241143335561,0.981187412153246,19.752969146035873,12.760581929841909,20.310803237743798,8.71235817534289
46.7,3.978978978978979,6.629711788028579,0.9791238580981169,19.749465438081018,12.763555038305949,20.320824930213924,8.722138246578604
46.7,3.983983983983984,6.623072063526013,0.9771357887981796,19.746069866306243,12.766828444851694,20.33086267129651,8.732159789225516
46.7,3.988988988988989,6.616588140203597,0.975177753222548,19.742524179542766,12.76968822569149,20.340912729563183,8.741386958822481
46.7,3.993993993993994,6.610065512301252,0.9731989483914748,19.739089979087744,12.772684388161265,20.35089628122478,8.75136053768088
46.7,3.998998998998999,6.603555791496891,0.97116346190783,19.73553435072919,12.775517601276995,20.36088665695602,8.761128720636712
